[2020-10-30 09:33:38] main.ERROR: Unable to proceed: the maintenance mode is enabled.  [] []
[2020-11-25 08:33:17] main.CRITICAL: Failed to retrieve Adobe Stock search files results: Client error: `GET https://stock.adobe.io/Rest/Media/1/Search/Files?locale=en_US&search_parameters%5Blimit%5D=32&search_parameters%5Boffset%5D=0&search_parameters%5Bgallery_id%5D=Kqy5H45lnKzkC5I8JGFXYVwr2ltNwMe7&search_parameters%5Bfilters%5D%5Bcontent_type:photo%5D=1&search_parameters%5Bfilters%5D%5Bcontent_type:illustration%5D=1&search_parameters%5Border%5D=relevance&search_parameters%5Bfilters%5D%5Bpremium%5D=all&result_columns%5B0%5D=id&result_columns%5B1%5D=nb_results&result_columns%5B2%5D=comp_url&result_columns%5B3%5D=thumbnail_240_url&result_columns%5B4%5D=width&result_columns%5B5%5D=height&result_columns%5B6%5D=thumbnail_500_url&result_columns%5B7%5D=title&result_columns%5B8%5D=creator_id&result_columns%5B9%5D=creator_name&result_columns%5B10%5D=creation_date&result_columns%5B11%5D=country_name&result_columns%5B12%5D=category&result_columns%5B13%5D=keywords&result_columns%5B14%5D=media_type_id&result_columns%5B15%5D=content_type&result_columns%5B16%5D=details_url&result_columns%5B17%5D=premium_level_id` resulted in a `403 Forbidden` response:
{"error_code":"403000","message":"Api Key is required"}

 [] []
[2020-11-25 08:34:09] main.CRITICAL: Failed to retrieve Adobe Stock search files results: Client error: `GET https://stock.adobe.io/Rest/Media/1/Search/Files?locale=en_US&search_parameters%5Blimit%5D=20&search_parameters%5Boffset%5D=0&search_parameters%5Bgallery_id%5D=Kqy5H45lnKzkC5I8JGFXYVwr2ltNwMe7&search_parameters%5Bfilters%5D%5Bcontent_type:photo%5D=1&search_parameters%5Bfilters%5D%5Bcontent_type:illustration%5D=1&search_parameters%5Bfilters%5D%5Bpremium%5D=all&result_columns%5B0%5D=id&result_columns%5B1%5D=nb_results&result_columns%5B2%5D=comp_url&result_columns%5B3%5D=thumbnail_240_url&result_columns%5B4%5D=width&result_columns%5B5%5D=height&result_columns%5B6%5D=thumbnail_500_url&result_columns%5B7%5D=title&result_columns%5B8%5D=creator_id&result_columns%5B9%5D=creator_name&result_columns%5B10%5D=creation_date&result_columns%5B11%5D=country_name&result_columns%5B12%5D=category&result_columns%5B13%5D=keywords&result_columns%5B14%5D=media_type_id&result_columns%5B15%5D=content_type&result_columns%5B16%5D=details_url&result_columns%5B17%5D=premium_level_id` resulted in a `403 Forbidden` response:
{"error_code":"403000","message":"Api Key is required"}

 [] []
[2020-11-25 08:34:12] main.CRITICAL: Failed to retrieve Adobe Stock search files results: Client error: `GET https://stock.adobe.io/Rest/Media/1/Search/Files?locale=en_US&search_parameters%5Blimit%5D=32&search_parameters%5Boffset%5D=0&search_parameters%5Bgallery_id%5D=Kqy5H45lnKzkC5I8JGFXYVwr2ltNwMe7&search_parameters%5Bfilters%5D%5Bcontent_type:photo%5D=1&search_parameters%5Bfilters%5D%5Bcontent_type:illustration%5D=1&search_parameters%5Border%5D=relevance&search_parameters%5Bfilters%5D%5Bpremium%5D=all&result_columns%5B0%5D=id&result_columns%5B1%5D=nb_results&result_columns%5B2%5D=comp_url&result_columns%5B3%5D=thumbnail_240_url&result_columns%5B4%5D=width&result_columns%5B5%5D=height&result_columns%5B6%5D=thumbnail_500_url&result_columns%5B7%5D=title&result_columns%5B8%5D=creator_id&result_columns%5B9%5D=creator_name&result_columns%5B10%5D=creation_date&result_columns%5B11%5D=country_name&result_columns%5B12%5D=category&result_columns%5B13%5D=keywords&result_columns%5B14%5D=media_type_id&result_columns%5B15%5D=content_type&result_columns%5B16%5D=details_url&result_columns%5B17%5D=premium_level_id` resulted in a `403 Forbidden` response:
{"error_code":"403000","message":"Api Key is required"}

 [] []
[2020-11-25 08:35:13] main.ERROR: Braintree\Configuration::merchantId needs to be set (or accessToken needs to be passed to Braintree\Gateway). [] []
[2020-11-25 08:35:48] main.INFO: Item Magento_Backend::system_currency was removed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Theme::design_config was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Theme::system_design_theme was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Config::system_config was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Backend::system_design_schedule was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Backend::system_store was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Backend::dashboard was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Backend::system was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Backend::system_tools was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Backend::system_design was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Backend::system_convert was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Backend::system_cache was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Backend::marketing was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Backend::marketing_communications was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Backend::marketing_seo was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Backend::marketing_user_content was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Backend::content was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Backend::content_elements was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Backend::stores was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Backend::stores_settings was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Backend::stores_attributes was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Backend::other_settings was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Backend::system_other_settings was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Search::search_terms was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Search::search_synonyms was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Backup::system_tools_backup was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Variable::system_variable was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Customer::customer was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Customer::customer_manage was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Customer::customer_online was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Customer::customer_group was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_AdminNotification::system_adminnotification was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Indexer::system_index was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Cms::cms_page was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Cms::cms_block was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Catalog::catalog was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Catalog::catalog_products was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Catalog::catalog_categories was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Catalog::catalog_attributes_attributes was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Catalog::catalog_attributes_sets was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Catalog::inventory was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_CatalogRule::promo was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_CatalogRule::promo_catalog was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Widget::cms_widget_instance was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Sales::sales was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Sales::sales_operation was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Sales::sales_order was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Sales::sales_invoice was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Sales::sales_shipment was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Sales::sales_creditmemo was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Sales::sales_transactions was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Sales::system_order_statuses was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_MediaGalleryUi::media was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_MediaGalleryUi::media_gallery was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_User::system_acl was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_User::system_acl_users was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_User::system_acl_roles was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_User::system_acl_locks was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Downloadable::report_products_downloads was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_UrlRewrite::urlrewrite was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_CurrencySymbol::system_currency was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_CurrencySymbol::system_currency_rates was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_CurrencySymbol::system_currency_symbols was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Integration::system_extensions was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Integration::system_integrations was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Tax::sales_tax was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Tax::sales_tax_rules was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Tax::sales_tax_rates was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_ImportExport::system_convert_import was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_ImportExport::system_convert_export was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_ImportExport::system_convert_history was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Email::template was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_EncryptionKey::system_crypt_key was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Analytics::business_intelligence was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Analytics::advanced_reporting was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Analytics::bi_essentials was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_InventoryAdminUi::inventory was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_InventoryAdminUi::source was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_InventoryAdminUi::stock was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Reports::report was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Reports::report_marketing was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Reports::report_salesroot was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Reports::report_salesroot_sales was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Reports::report_salesroot_tax was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Reports::report_salesroot_invoiced was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Reports::report_salesroot_shipping was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Reports::report_salesroot_refunded was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Reports::report_salesroot_coupons was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Reports::report_shopcart_product was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Reports::report_shopcart_abandoned was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Reports::report_products was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Reports::report_products_bestsellers was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Reports::report_products_sold was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Reports::report_products_viewed was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Reports::report_products_lowstock was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Reports::report_customers was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Reports::report_customers_accounts was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Reports::report_customers_totals was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Reports::report_customers_orders was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Reports::report_statistics was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Reports::report_statistics_refresh was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Search::report_search_term was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_LoginAsCustomerLog::login_log was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Marketplace::partners was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Newsletter::newsletter_template was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Newsletter::newsletter_queue was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Newsletter::newsletter_subscriber was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Newsletter::newsletter_problem was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_SalesRule::promo_quote was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Paypal::report_salesroot_paypal_settlement_reports was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Paypal::paypal_billing_agreement was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Review::catalog_reviews_ratings_ratings was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Review::catalog_reviews_ratings_pending was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Review::catalog_reviews_ratings_reviews_all was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Review::report_review was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Review::report_review_customer was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Review::report_review_product was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_CheckoutAgreements::sales_checkoutagreement was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_Sitemap::catalog_sitemap was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_TaxImportExport::system_convert_tax was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_AsynchronousOperations::system_magento_logging was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Magento_AsynchronousOperations::system_magento_logging_bulk_operations was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Codazon_AjaxLayeredNavPro::menu was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Codazon_AjaxLayeredNavPro::settings was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Codazon_GoogleAmpManager::core was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Codazon_GoogleAmpManager::settings was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Codazon_Lookbookpro::lookbookpro was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Codazon_Lookbookpro::cdzlookbook_category was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Codazon_Lookbookpro::cdzlookbook was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Codazon_Lookbookpro::cdzlookbook_item was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Codazon_Lookbookpro::cdzlookbook_settings was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Codazon_MegaMenu::megamenu was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Codazon_MegaMenu::manage_menus was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Codazon_MegaMenu::new_menu was processed [] []
[2020-11-25 08:35:48] main.INFO: Add of item with id Codazon_SalesPro::core was processed [] []
